Feature ID,Chemical Name,Ionization Mode,DTXCID,Correct SSM structure,Number of candidate structures for feature,Chemical metadata score,MS2 score (pos),MS2 score (neg),Hazard score,Chemical metadata rank,MS2 rank (pos),MS2 rank (neg),Hazard rank
2599,norfluoxetine,ESI+,DTXCID80295215,FALSE,148,0.01,0.63,,1.00,73,74,,12
2599,norfluoxetine,ESI+,DTXCID8031578,FALSE,148,1.94,0.67,,3.75,4,55,,4
2599,norfluoxetine,ESI+,DTXCID80411837,FALSE,148,0.06,0.45,,1.00,28,131,,12
2599,norfluoxetine,ESI+,DTXCID80433670,FALSE,148,0.04,0.58,,1.00,53,94,,12
2599,norfluoxetine,ESI+,DTXCID80482481,FALSE,148,0.03,0.76,,2.33,64,27,,7
2599,norfluoxetine,ESI+,DTXCID80691516,FALSE,148,0.04,0.66,,0.00,50,61,,13
2599,norfluoxetine,ESI+,DTXCID8073849,FALSE,148,0.04,0.57,,1.50,56,100,,10
2599,norfluoxetine,ESI+,DTXCID80745467,FALSE,148,0.04,0.75,,1.00,46,30,,12
2599,norfluoxetine,ESI+,DTXCID80856966,FALSE,148,0.03,0.56,,1.50,70,106,,10
2599,norfluoxetine,ESI+,DTXCID80902053,FALSE,148,0.07,0.57,,1.00,24,102,,12
2599,norfluoxetine,ESI+,DTXCID80918235,FALSE,148,0.01,0.58,,3.00,73,97,,5
2599,norfluoxetine,ESI+,DTXCID80964292,FALSE,148,0.16,0.67,,3.00,9,58,,5
2599,norfluoxetine,ESI+,DTXCID90127639,FALSE,148,0.05,0.58,,1.00,41,96,,12
2599,norfluoxetine,ESI+,DTXCID901453435,FALSE,148,0.01,0.49,,0.00,73,123,,13
2599,norfluoxetine,ESI+,DTXCID90300804,FALSE,148,0.08,0.71,,3.00,18,40,,5
2599,norfluoxetine,ESI+,DTXCID90349071,FALSE,148,0.07,0.84,,1.50,23,13,,10
2599,norfluoxetine,ESI+,DTXCID90634156,FALSE,148,0.04,0.58,,3.00,56,93,,5
2599,norfluoxetine,ESI+,DTXCID90636115,FALSE,148,0.03,0.79,,3.00,70,19,,5
2599,norfluoxetine,ESI+,DTXCID90642478,FALSE,148,0.03,0.46,,3.00,68,124,,5
2599,norfluoxetine,ESI+,DTXCID90689202,FALSE,148,0.03,0.53,,0.00,66,115,,13
2599,norfluoxetine,ESI+,DTXCID90691522,FALSE,148,0.03,0.61,,0.00,67,80,,13
2599,norfluoxetine,ESI+,DTXCID90724960,FALSE,148,0.05,0.43,,3.00,42,135,,5
2599,norfluoxetine,ESI+,DTXCID9079939,FALSE,148,0.04,0.38,,1.00,56,140,,12
2599,norfluoxetine,ESI+,DTXCID90947657,FALSE,148,0.05,0.69,,1.50,36,49,,10
2599,norfluoxetine,ESI+,DTXCID90962502,FALSE,148,0.03,0.58,,1.00,63,95,,12
2599,norfluoxetine,ESI+,DTXCID90996004,FALSE,148,0.01,0.63,,1.00,73,71,,12
2653,norethindrone,ESI+,DTXCID001042988,FALSE,96,0.01,1.36,,2.50,50,3,,9
2653,norethindrone,ESI+,DTXCID001338068,FALSE,96,0.02,1.12,,0.00,46,60,,15
2653,norethindrone,ESI+,DTXCID001339735,FALSE,96,0.03,1.33,,0.00,34,9,,15
2653,norethindrone,ESI+,DTXCID001439553,FALSE,96,0.03,1.00,,0.00,38,90,,15
2653,norethindrone,ESI+,DTXCID001443506,FALSE,96,0.00,1.13,,3.00,51,54,,6
2653,norethindrone,ESI+,DTXCID001464499,FALSE,96,0.05,1.24,,3.00,27,23,,6
2653,norethindrone,ESI+,DTXCID00335329,FALSE,96,0.03,1.26,,2.50,39,20,,9
2653,norethindrone,ESI+,DTXCID101377831,FALSE,96,0.03,1.17,,3.00,38,37,,6
2653,norethindrone,ESI+,DTXCID101492613,FALSE,96,0.10,,,0.00,13,,,15
2653,norethindrone,ESI+,DTXCID10442795,FALSE,96,0.02,1.33,,2.50,40,8,,9
2653,norethindrone,ESI+,DTXCID10455946,FALSE,96,0.02,1.03,,2.50,42,83,,9
2653,norethindrone,ESI+,DTXCID10524404,FALSE,96,0.03,1.13,,2.50,38,55,,9
2653,norethindrone,ESI+,DTXCID1069081,FALSE,96,0.03,1.11,,3.00,38,66,,6
2653,norethindrone,ESI+,DTXCID10760365,FALSE,96,0.02,1.16,,2.50,46,41,,9
2653,norethindrone,ESI+,DTXCID1077393,FALSE,96,0.03,1.23,,1.50,38,24,,12
2653,norethindrone,ESI+,DTXCID10810556,FALSE,96,0.22,1.28,,3.00,7,17,,6
2653,norethindrone,ESI+,DTXCID10961239,FALSE,96,0.02,0.91,,2.50,46,94,,9
2653,norethindrone,ESI+,DTXCID10984069,FALSE,96,0.01,1.03,,2.00,50,82,,11
2653,norethindrone,ESI+,DTXCID201443471,FALSE,96,0.08,1.19,,3.00,16,30,,6
2653,norethindrone,ESI+,DTXCID20401434,FALSE,96,0.04,0.97,,2.50,31,92,,9
2653,norethindrone,ESI+,DTXCID20715427,FALSE,96,0.02,1.31,,2.50,46,11,,9
2653,norethindrone,ESI+,DTXCID2077415,FALSE,96,0.03,1.18,,2.50,38,35,,9
2653,norethindrone,ESI+,DTXCID20841376,FALSE,96,0.02,1.13,,0.00,46,53,,15
2653,norethindrone,ESI+,DTXCID20915607,FALSE,96,0.01,1.16,,2.33,50,39,,10
2653,norethindrone,ESI+,DTXCID20958872,FALSE,96,0.03,1.05,,2.50,33,78,,9
2653,norethindrone,ESI+,DTXCID20973404,FALSE,96,0.12,1.10,,1.00,11,68,,14
2653,norethindrone,ESI+,DTXCID30109590,FALSE,96,0.03,1.15,,2.50,38,46,,9
2653,norethindrone,ESI+,DTXCID30350282,FALSE,96,0.01,1.27,,1.50,47,18,,12
2653,norethindrone,ESI+,DTXCID30391695,FALSE,96,0.06,1.18,,2.50,22,36,,9
2653,norethindrone,ESI+,DTXCID30428490,FALSE,96,0.03,1.38,,2.50,35,2,,9
2653,norethindrone,ESI+,DTXCID30708466,FALSE,96,0.02,1.09,,1.50,46,72,,12
2653,norethindrone,ESI+,DTXCID30777091,FALSE,96,0.03,1.35,,1.50,38,6,,12
2653,norethindrone,ESI+,DTXCID30791914,FALSE,96,0.03,1.03,,2.50,36,81,,9
2653,norethindrone,ESI+,DTXCID30848290,FALSE,96,0.01,1.12,,1.50,50,63,,12
2653,norethindrone,ESI+,DTXCID30908722,FALSE,96,0.05,1.12,,3.00,29,57,,6
2653,norethindrone,ESI+,DTXCID40113643,FALSE,96,0.05,1.31,,2.94,26,13,,7
2653,norethindrone,ESI+,DTXCID40166412,FALSE,96,0.03,1.10,,1.50,38,69,,12
2653,norethindrone,ESI+,DTXCID40546795,FALSE,96,0.03,0.83,,2.00,37,95,,11
2653,norethindrone,ESI+,DTXCID40817275,FALSE,96,0.54,1.12,,3.00,3,61,,6
2653,norethindrone,ESI+,DTXCID40908470,FALSE,96,0.02,1.29,,3.00,46,16,,6
2653,norethindrone,ESI+,DTXCID40916075,FALSE,96,0.01,1.18,,2.50,50,34,,9
2653,norethindrone,ESI+,DTXCID40940956,FALSE,96,0.34,1.08,,2.67,5,75,,8
2653,norethindrone,ESI+,DTXCID40948331,FALSE,96,0.01,1.26,,3.00,50,19,,6
2653,norethindrone,ESI+,DTXCID40951128,FALSE,96,0.03,1.17,,3.00,38,38,,6
2653,norethindrone,ESI+,DTXCID40951183,FALSE,96,0.03,1.15,,3.00,38,47,,6
2653,norethindrone,ESI+,DTXCID501011613,FALSE,96,0.01,1.16,,2.50,50,42,,9
2653,norethindrone,ESI+,DTXCID501326759,FALSE,96,0.08,1.22,,0.00,19,26,,15
2653,norethindrone,ESI+,DTXCID501405977,FALSE,96,0.02,1.02,,3.00,46,85,,6
2653,norethindrone,ESI+,DTXCID501453257,FALSE,96,0.00,1.19,,3.00,51,31,,6
2653,norethindrone,ESI+,DTXCID50208791,TRUE,96,8.00,1.12,,6.17,1,58,,1
2653,norethindrone,ESI+,DTXCID50465584,FALSE,96,0.04,1.36,,1.50,30,4,,12
2653,norethindrone,ESI+,DTXCID50793218,FALSE,96,0.02,1.02,,2.50,46,86,,9
2653,norethindrone,ESI+,DTXCID50851726,FALSE,96,0.01,1.00,,2.50,50,88,,9
2653,norethindrone,ESI+,DTXCID50853609,FALSE,96,0.01,1.11,,2.50,50,67,,9
2653,norethindrone,ESI+,DTXCID50956124,FALSE,96,0.03,1.15,,3.00,38,48,,6
2653,norethindrone,ESI+,DTXCID601005598,FALSE,96,0.09,1.12,,1.00,15,62,,14
2653,norethindrone,ESI+,DTXCID601326752,FALSE,96,0.08,1.25,,3.00,18,22,,6
2653,norethindrone,ESI+,DTXCID601448885,FALSE,96,0.08,1.22,,3.00,17,27,,6
2653,norethindrone,ESI+,DTXCID601450349,FALSE,96,0.09,1.15,,2.00,14,45,,11
2653,norethindrone,ESI+,DTXCID60242328,FALSE,96,0.08,1.16,,2.50,20,43,,9
2653,norethindrone,ESI+,DTXCID60296487,FALSE,96,0.12,1.01,,2.50,10,87,,9
2653,norethindrone,ESI+,DTXCID60355003,FALSE,96,0.03,1.12,,2.00,32,59,,11
2653,norethindrone,ESI+,DTXCID60757346,FALSE,96,0.01,1.39,,2.50,50,1,,9
2653,norethindrone,ESI+,DTXCID6078447,FALSE,96,0.03,1.10,,2.50,38,70,,9
2653,norethindrone,ESI+,DTXCID701354419,FALSE,96,0.02,1.00,,0.00,43,89,,15
2653,norethindrone,ESI+,DTXCID701366266,FALSE,96,0.02,1.13,,3.00,46,56,,6
2653,norethindrone,ESI+,DTXCID701389355,FALSE,96,0.05,1.18,,3.00,24,33,,6
2653,norethindrone,ESI+,DTXCID70209083,FALSE,96,1.99,1.11,,5.50,2,65,,3
2653,norethindrone,ESI+,DTXCID70232876,FALSE,96,0.07,1.31,,2.50,21,12,,9
2653,norethindrone,ESI+,DTXCID70659029,FALSE,96,0.01,1.23,,2.00,48,25,,11
2653,norethindrone,ESI+,DTXCID70692739,FALSE,96,0.01,1.09,,2.00,50,71,,11
2653,norethindrone,ESI+,DTXCID7077410,FALSE,96,0.03,1.21,,2.50,38,29,,9
2653,norethindrone,ESI+,DTXCID70814050,FALSE,96,0.35,1.14,,3.98,4,51,,4
2653,norethindrone,ESI+,DTXCID70858030,FALSE,96,0.01,1.35,,3.00,49,5,,6
2653,norethindrone,ESI+,DTXCID80127305,FALSE,96,0.10,1.08,,2.67,12,74,,8
2653,norethindrone,ESI+,DTXCID801354098,FALSE,96,0.03,1.29,,1.00,38,15,,14
2653,norethindrone,ESI+,DTXCID802504,FALSE,96,0.01,1.31,,6.00,50,10,,2
2653,norethindrone,ESI+,DTXCID80355803,FALSE,96,0.05,1.15,,1.33,25,44,,13
2653,norethindrone,ESI+,DTXCID80741969,FALSE,96,0.02,0.92,,2.50,45,93,,9
2653,norethindrone,ESI+,DTXCID8077405,FALSE,96,0.03,1.26,,2.50,38,21,,9
2653,norethindrone,ESI+,DTXCID8077409,FALSE,96,0.03,1.21,,2.50,38,28,,9
2653,norethindrone,ESI+,DTXCID80810664,FALSE,96,0.14,1.34,,3.00,8,7,,6
2653,norethindrone,ESI+,DTXCID80929341,FALSE,96,0.01,1.09,,1.50,50,73,,12
2653,norethindrone,ESI+,DTXCID901002779,FALSE,96,0.02,1.30,,3.00,46,14,,6
2653,norethindrone,ESI+,DTXCID901039023,FALSE,96,0.06,1.14,,2.00,23,49,,11
2653,norethindrone,ESI+,DTXCID901353243,FALSE,96,0.02,1.04,,3.00,41,79,,6
2653,norethindrone,ESI+,DTXCID901355370,FALSE,96,0.24,1.12,,3.50,6,64,,5
2653,norethindrone,ESI+,DTXCID901368232,FALSE,96,0.02,1.03,,1.00,44,84,,14
2653,norethindrone,ESI+,DTXCID901405979,FALSE,96,0.03,1.03,,3.50,37,80,,5
2653,norethindrone,ESI+,DTXCID901409145,FALSE,96,0.05,1.16,,0.00,28,40,,15
2653,norethindrone,ESI+,DTXCID90358163,FALSE,96,0.03,1.08,,2.50,38,76,,9
2653,norethindrone,ESI+,DTXCID9076424,FALSE,96,0.13,1.14,,3.00,9,50,,6
2653,norethindrone,ESI+,DTXCID90791915,FALSE,96,0.03,1.06,,2.50,36,77,,9
2653,norethindrone,ESI+,DTXCID90946625,FALSE,96,0.01,1.14,,3.00,50,52,,6
2653,norethindrone,ESI+,DTXCID90951673,FALSE,96,0.03,1.18,,3.00,38,32,,6
2653,norethindrone,ESI+,DTXCID90984082,FALSE,96,0.01,0.99,,2.00,50,91,,11
2660,hydrocodone,ESI+,DTXCID00108813,FALSE,138,0.02,0.36,,1.00,33,129,,10
2660,hydrocodone,ESI+,DTXCID001099553,FALSE,138,0.02,0.51,,0.00,40,108,,11
2660,hydrocodone,ESI+,DTXCID00147904,FALSE,138,0.01,0.45,,2.81,52,118,,4
2660,hydrocodone,ESI+,DTXCID00164999,FALSE,138,0.26,0.70,,6.00,3,55,,1
2660,hydrocodone,ESI+,DTXCID00166392,FALSE,138,0.01,0.66,,1.00,53,66,,10
2660,hydrocodone,ESI+,DTXCID00260187,FALSE,138,0.01,0.58,,1.00,53,90,,10
2660,hydrocodone,ESI+,DTXCID00412563,FALSE,138,0.02,0.80,,2.00,42,31,,8
2660,hydrocodone,ESI+,DTXCID00437271,FALSE,138,0.01,0.49,,1.00,64,110,,10
2660,hydrocodone,ESI+,DTXCID00533464,FALSE,138,0.01,0.92,,3.00,64,14,,3
2660,hydrocodone,ESI+,DTXCID00652543,FALSE,138,0.01,0.63,,1.00,61,75,,10
2660,hydrocodone,ESI+,DTXCID00656506,FALSE,138,0.00,0.69,,0.00,68,57,,11
2660,hydrocodone,ESI+,DTXCID00866380,FALSE,138,0.00,0.65,,2.00,66,71,,8
2660,hydrocodone,ESI+,DTXCID00918237,FALSE,138,0.00,0.35,,3.00,71,130,,3
2660,hydrocodone,ESI+,DTXCID00943746,FALSE,138,0.00,0.83,,1.00,65,25,,10
2660,hydrocodone,ESI+,DTXCID00955127,FALSE,138,0.01,0.77,,2.00,64,36,,8
2660,hydrocodone,ESI+,DTXCID00977187,FALSE,138,0.00,0.35,,1.50,71,131,,9
2660,hydrocodone,ESI+,DTXCID00991005,FALSE,138,0.01,0.48,,0.00,63,115,,11
2660,hydrocodone,ESI+,DTXCID101396409,FALSE,138,0.01,0.85,,1.00,49,23,,10
2660,hydrocodone,ESI+,DTXCID101433641,FALSE,138,0.09,0.74,,3.00,9,43,,3
2660,hydrocodone,ESI+,DTXCID101441541,FALSE,138,0.00,0.58,,0.00,71,89,,11
2660,hydrocodone,ESI+,DTXCID101472435,FALSE,138,0.01,0.60,,0.00,53,83,,11
2660,hydrocodone,ESI+,DTXCID10147950,FALSE,138,0.04,0.00,,1.00,19,135,,10
2660,hydrocodone,ESI+,DTXCID10224750,FALSE,138,0.02,0.40,,3.00,35,124,,3
2660,hydrocodone,ESI+,DTXCID10315475,FALSE,138,0.01,0.64,,1.00,46,73,,10
2660,hydrocodone,ESI+,DTXCID10351772,FALSE,138,0.01,0.34,,1.00,60,132,,10
2660,hydrocodone,ESI+,DTXCID10379698,FALSE,138,0.00,0.55,,1.00,70,98,,10
2660,hydrocodone,ESI+,DTXCID1069409,FALSE,138,0.02,0.47,,3.00,32,116,,3
2660,hydrocodone,ESI+,DTXCID10754603,FALSE,138,0.01,1.09,,3.00,64,3,,3
2660,hydrocodone,ESI+,DTXCID201011195,FALSE,138,0.00,0.50,,1.00,71,109,,10
2660,hydrocodone,ESI+,DTXCID201086542,FALSE,138,0.01,0.72,,3.00,59,51,,3
2660,hydrocodone,ESI+,DTXCID201320221,FALSE,138,0.04,0.77,,1.00,20,35,,10
2660,hydrocodone,ESI+,DTXCID201344168,FALSE,138,0.01,0.62,,1.00,53,79,,10
2660,hydrocodone,ESI+,DTXCID201356258,FALSE,138,0.01,0.97,,0.00,64,7,,11
2660,hydrocodone,ESI+,DTXCID201379923,FALSE,138,0.01,0.62,,3.00,64,77,,3
2660,hydrocodone,ESI+,DTXCID201411577,FALSE,138,0.01,0.57,,2.00,62,91,,8
2660,hydrocodone,ESI+,DTXCID201431905,FALSE,138,0.03,0.70,,1.00,28,56,,10
2660,hydrocodone,ESI+,DTXCID201459799,FALSE,138,0.01,0.90,,0.00,63,16,,11
2660,hydrocodone,ESI+,DTXCID201480538,FALSE,138,0.00,,,0.00,71,,,11
2660,hydrocodone,ESI+,DTXCID20196737,FALSE,138,8.00,1.11,,6.00,1,2,,1
2660,hydrocodone,ESI+,DTXCID20221952,FALSE,138,0.02,1.02,,3.00,43,5,,3
2660,hydrocodone,ESI+,DTXCID20352538,FALSE,138,0.03,0.71,,1.00,23,52,,10
2660,hydrocodone,ESI+,DTXCID20431837,FALSE,138,0.01,0.55,,1.00,64,96,,10
2660,hydrocodone,ESI+,DTXCID20584812,FALSE,138,0.02,0.43,,0.00,34,120,,11
2660,hydrocodone,ESI+,DTXCID20768190,FALSE,138,0.01,0.72,,1.00,64,45,,10
2660,hydrocodone,ESI+,DTXCID20880083,FALSE,138,0.01,0.48,,2.00,64,113,,8
2660,hydrocodone,ESI+,DTXCID20957628,FALSE,138,0.05,0.67,,3.00,15,65,,3
2660,hydrocodone,ESI+,DTXCID20963022,FALSE,138,0.00,0.56,,1.00,71,94,,10
2660,hydrocodone,ESI+,DTXCID20996254,FALSE,138,0.02,0.60,,0.00,30,85,,11
2660,hydrocodone,ESI+,DTXCID301086545,FALSE,138,0.01,0.72,,2.50,57,48,,6
2660,hydrocodone,ESI+,DTXCID30114720,FALSE,138,0.02,0.66,,3.00,43,69,,3
2660,hydrocodone,ESI+,DTXCID301323880,FALSE,138,0.00,0.81,,2.00,71,29,,8
2660,hydrocodone,ESI+,DTXCID301346450,FALSE,138,0.01,0.83,,2.00,55,26,,8
2660,hydrocodone,ESI+,DTXCID301398556,FALSE,138,0.01,0.72,,1.00,64,46,,10
2660,hydrocodone,ESI+,DTXCID301412611,FALSE,138,0.01,0.58,,0.00,64,88,,11
2660,hydrocodone,ESI+,DTXCID301459673,FALSE,138,0.00,0.77,,0.00,71,37,,11
2660,hydrocodone,ESI+,DTXCID301461999,FALSE,138,0.11,0.85,,6.00,7,21,,1
2660,hydrocodone,ESI+,DTXCID301465903,FALSE,138,0.02,0.79,,2.00,31,33,,8
2660,hydrocodone,ESI+,DTXCID30154929,FALSE,138,0.01,0.96,,1.50,64,8,,9
2660,hydrocodone,ESI+,DTXCID30165676,FALSE,138,0.01,0.62,,1.50,48,80,,9
2660,hydrocodone,ESI+,DTXCID30197230,TRUE,138,3.65,0.95,,4.50,2,9,,2
2660,hydrocodone,ESI+,DTXCID30420671,FALSE,138,0.01,0.48,,3.00,54,114,,3
2660,hydrocodone,ESI+,DTXCID30516306,FALSE,138,0.01,0.37,,3.00,56,128,,3
2660,hydrocodone,ESI+,DTXCID30566447,FALSE,138,0.01,0.41,,3.00,58,122,,3
2660,hydrocodone,ESI+,DTXCID30932749,FALSE,138,0.00,0.52,,1.50,71,103,,9
2660,hydrocodone,ESI+,DTXCID401403330,FALSE,138,0.00,0.64,,2.50,71,72,,6
2660,hydrocodone,ESI+,DTXCID401413943,FALSE,138,0.01,0.51,,3.00,53,106,,3
2660,hydrocodone,ESI+,DTXCID401453828,FALSE,138,0.00,0.76,,0.00,71,39,,11
2660,hydrocodone,ESI+,DTXCID40256049,FALSE,138,0.03,0.72,,1.00,25,47,,10
2660,hydrocodone,ESI+,DTXCID40431839,FALSE,138,0.01,0.55,,1.00,64,97,,10
2660,hydrocodone,ESI+,DTXCID40437270,FALSE,138,0.01,0.48,,1.00,63,111,,10
2660,hydrocodone,ESI+,DTXCID40512036,FALSE,138,0.01,0.82,,2.50,45,27,,6
2660,hydrocodone,ESI+,DTXCID40897638,FALSE,138,0.02,0.76,,1.00,36,40,,10
2660,hydrocodone,ESI+,DTXCID501027793,FALSE,138,0.02,0.66,,3.00,43,67,,3
2660,hydrocodone,ESI+,DTXCID501086541,FALSE,138,0.01,0.62,,3.00,58,76,,3
2660,hydrocodone,ESI+,DTXCID501256839,FALSE,138,0.01,0.72,,1.00,58,49,,10
2660,hydrocodone,ESI+,DTXCID50126360,FALSE,138,0.01,0.69,,1.00,51,61,,10
2660,hydrocodone,ESI+,DTXCID501358360,FALSE,138,0.01,0.68,,1.00,64,62,,10
2660,hydrocodone,ESI+,DTXCID501376473,FALSE,138,0.02,0.43,,3.00,43,119,,3
2660,hydrocodone,ESI+,DTXCID501435120,FALSE,138,0.01,0.71,,0.00,64,54,,11
2660,hydrocodone,ESI+,DTXCID501444692,FALSE,138,0.04,0.95,,0.00,18,11,,11
2660,hydrocodone,ESI+,DTXCID501481080,FALSE,138,0.02,,,0.00,38,,,11
2660,hydrocodone,ESI+,DTXCID50204894,FALSE,138,0.05,0.77,,3.00,14,34,,3
2660,hydrocodone,ESI+,DTXCID50303614,FALSE,138,0.05,0.60,,1.00,16,84,,10
2660,hydrocodone,ESI+,DTXCID50328882,FALSE,138,0.01,0.41,,2.00,47,121,,8
2660,hydrocodone,ESI+,DTXCID50352586,FALSE,138,0.01,0.64,,1.00,64,74,,10
2660,hydrocodone,ESI+,DTXCID50874551,FALSE,138,0.01,0.82,,0.00,64,28,,11
2660,hydrocodone,ESI+,DTXCID50878998,FALSE,138,0.01,0.86,,2.00,64,19,,8
2660,hydrocodone,ESI+,DTXCID5087946,FALSE,138,0.01,0.71,,2.25,52,53,,7
2660,hydrocodone,ESI+,DTXCID50961470,FALSE,138,0.01,0.51,,3.00,64,105,,3
2660,hydrocodone,ESI+,DTXCID50961556,FALSE,138,0.03,0.80,,3.00,26,32,,3
2660,hydrocodone,ESI+,DTXCID601000500,FALSE,138,0.03,0.37,,3.00,29,127,,3
2660,hydrocodone,ESI+,DTXCID601435804,FALSE,138,0.01,0.54,,0.00,64,99,,11
2660,hydrocodone,ESI+,DTXCID601442249,FALSE,138,0.00,0.67,,0.00,71,64,,11
2660,hydrocodone,ESI+,DTXCID601452107,FALSE,138,0.01,1.05,,0.00,61,4,,11
2660,hydrocodone,ESI+,DTXCID60199843,FALSE,138,0.21,0.95,,3.00,4,10,,3
2660,hydrocodone,ESI+,DTXCID60207270,FALSE,138,0.02,0.56,,0.00,33,95,,11
2660,hydrocodone,ESI+,DTXCID60312717,FALSE,138,0.03,0.02,,2.00,27,134,,8
2660,hydrocodone,ESI+,DTXCID60490226,FALSE,138,0.01,0.53,,1.50,64,102,,9
2660,hydrocodone,ESI+,DTXCID60652544,FALSE,138,0.01,0.72,,1.00,61,50,,10
2660,hydrocodone,ESI+,DTXCID60819296,FALSE,138,0.08,0.83,,3.00,10,24,,3
2660,hydrocodone,ESI+,DTXCID60856383,FALSE,138,0.00,0.57,,3.00,71,92,,3
2660,hydrocodone,ESI+,DTXCID60960338,FALSE,138,0.01,0.75,,1.00,50,42,,10
2660,hydrocodone,ESI+,DTXCID701372665,FALSE,138,0.01,0.76,,1.00,53,41,,10
2660,hydrocodone,ESI+,DTXCID701396857,FALSE,138,0.04,0.62,,3.00,21,81,,3
2660,hydrocodone,ESI+,DTXCID70224312,FALSE,138,0.05,0.93,,0.00,13,13,,11
2660,hydrocodone,ESI+,DTXCID70302740,FALSE,138,0.03,0.65,,1.00,24,70,,10
2660,hydrocodone,ESI+,DTXCID70566441,FALSE,138,0.01,0.41,,3.00,59,123,,3
2660,hydrocodone,ESI+,DTXCID70782543,FALSE,138,0.01,0.85,,1.50,64,20,,9
2660,hydrocodone,ESI+,DTXCID70852098,FALSE,138,0.00,0.80,,1.00,71,30,,10
2660,hydrocodone,ESI+,DTXCID70878556,FALSE,138,0.01,0.87,,2.00,64,18,,8
2660,hydrocodone,ESI+,DTXCID70889243,FALSE,138,0.00,0.46,,0.00,71,117,,11
2660,hydrocodone,ESI+,DTXCID801319806,FALSE,138,0.02,0.51,,3.00,43,107,,3
2660,hydrocodone,ESI+,DTXCID801335668,FALSE,138,0.01,0.54,,0.00,53,100,,11
2660,hydrocodone,ESI+,DTXCID801396367,FALSE,138,0.01,0.97,,2.00,64,6,,8
2660,hydrocodone,ESI+,DTXCID801400283,FALSE,138,0.01,0.48,,1.00,64,112,,10
2660,hydrocodone,ESI+,DTXCID80155168,FALSE,138,0.06,0.73,,3.00,11,44,,3
2660,hydrocodone,ESI+,DTXCID80221938,FALSE,138,0.09,1.14,,3.00,8,1,,3
2660,hydrocodone,ESI+,DTXCID8029945,FALSE,138,0.04,0.51,,3.00,17,104,,3
2660,hydrocodone,ESI+,DTXCID80318953,FALSE,138,0.02,0.77,,1.00,39,38,,10
2660,hydrocodone,ESI+,DTXCID80431838,FALSE,138,0.01,0.56,,1.00,64,93,,10
2660,hydrocodone,ESI+,DTXCID80564276,FALSE,138,0.01,0.69,,1.50,62,60,,9
2660,hydrocodone,ESI+,DTXCID80566452,FALSE,138,0.01,0.69,,3.00,61,58,,3
2660,hydrocodone,ESI+,DTXCID80609070,FALSE,138,0.02,0.69,,2.00,41,59,,8
2660,hydrocodone,ESI+,DTXCID80848689,FALSE,138,0.00,0.59,,1.00,71,86,,10
2660,hydrocodone,ESI+,DTXCID80867956,FALSE,138,0.00,0.68,,2.00,69,63,,8
2660,hydrocodone,ESI+,DTXCID80892122,FALSE,138,0.02,0.53,,1.00,37,101,,10
2660,hydrocodone,ESI+,DTXCID80947666,FALSE,138,0.00,0.38,,3.00,67,126,,3
2660,hydrocodone,ESI+,DTXCID90105836,FALSE,138,0.01,0.39,,1.00,53,125,,10
2660,hydrocodone,ESI+,DTXCID901316279,FALSE,138,0.02,0.66,,0.00,44,68,,11
2660,hydrocodone,ESI+,DTXCID901413162,FALSE,138,0.01,0.62,,2.00,53,78,,8
2660,hydrocodone,ESI+,DTXCID901462002,FALSE,138,0.00,0.90,,0.00,71,17,,11
2660,hydrocodone,ESI+,DTXCID901477522,FALSE,138,0.03,,,0.00,22,,,11
2660,hydrocodone,ESI+,DTXCID90220336,FALSE,138,0.21,0.95,,2.75,5,12,,5
2660,hydrocodone,ESI+,DTXCID90220573,FALSE,138,0.14,0.85,,3.00,6,22,,3
2660,hydrocodone,ESI+,DTXCID90253326,FALSE,138,0.06,0.59,,1.00,12,87,,10
2660,hydrocodone,ESI+,DTXCID90844677,FALSE,138,0.00,0.05,,0.00,71,133,,11
2660,hydrocodone,ESI+,DTXCID90880398,FALSE,138,0.01,0.92,,0.00,64,15,,11
2660,hydrocodone,ESI+,DTXCID9091600,FALSE,138,0.02,0.61,,2.50,43,82,,6
2722,cocaine,ESI+,DTXCID001046566,FALSE,98,0.01,0.36,,1.50,52,79,,10
2722,cocaine,ESI+,DTXCID001335888,FALSE,98,0.01,0.29,,2.00,52,88,,8
2722,cocaine,ESI+,DTXCID001418858,FALSE,98,0.02,0.76,,1.00,33,11,,12
2722,cocaine,ESI+,DTXCID001471377,FALSE,98,0.01,0.50,,0.00,52,51,,13
2722,cocaine,ESI+,DTXCID00464628,FALSE,98,0.03,0.45,,1.00,17,60,,12
2722,cocaine,ESI+,DTXCID00605599,FALSE,98,0.02,0.12,,2.00,30,97,,8
2722,cocaine,ESI+,DTXCID0080957,FALSE,98,0.06,0.53,,1.00,6,40,,12
2722,cocaine,ESI+,DTXCID0094497,FALSE,98,0.02,0.44,,2.25,38,62,,7
2722,cocaine,ESI+,DTXCID00996075,FALSE,98,0.01,0.42,,0.00,52,70,,13
2722,cocaine,ESI+,DTXCID101038807,FALSE,98,0.01,0.57,,0.00,49,33,,13
2722,cocaine,ESI+,DTXCID101078201,FALSE,98,0.03,0.65,,1.00,13,17,,12
2722,cocaine,ESI+,DTXCID10130246,FALSE,98,0.02,0.46,,1.00,23,58,,12
2722,cocaine,ESI+,DTXCID101458124,FALSE,98,0.02,0.50,,0.00,31,50,,13
2722,cocaine,ESI+,DTXCID10158884,FALSE,98,0.02,0.67,,3.00,22,15,,6
