Feature ID,Chemical Name,Tracer DTXSID,Ionization Mode,Mass Error (PPM),Retention Time Difference,Total Detection Count,Total Detection Percentage,Max CV Across Samples,Mass,Retention Time,INPUT,DTXCID_INDIVIDUAL_COMPONENT,MONOISOTOPIC_MASS_INDIVIDUAL_COMPONENT,SMILES_INDIVIDUAL_COMPONENT,DTXSID,PREFERRED_NAME,CASRN,INCHIKEY,IUPAC_NAME,MOLECULAR_FORMULA,MONOISOTOPIC_MASS,EXPOCAST_MEDIAN_EXPOSURE_PREDICTION_MG/KG-BW/DAY,EXPOCAST,NHANES,DATA_SOURCES,TOXCAST_PERCENT_ACTIVE,TOXCAST_NUMBER_OF_ASSAYS/TOTAL,MASS_DIFFERENCE,FOUND_BY,Acute Mammalian Toxicity Oral_score,Acute Mammalian Toxicity Oral_authority,Acute Mammalian Toxicity Inhalation_score,Acute Mammalian Toxicity Inhalation_authority,Acute Mammalian Toxicity Dermal_score,Acute Mammalian Toxicity Dermal_authority,Carcinogenicity_score,Carcinogenicity_authority,Genotoxicity Mutagenicity_score,Genotoxicity Mutagenicity_authority,Endocrine Disruption_score,Endocrine Disruption_authority,Reproductive_score,Reproductive_authority,Developmental_score,Developmental_authority,Neurotoxicity Repeat Exposure_score,Neurotoxicity Repeat Exposure_authority,Neurotoxicity Single Exposure_score,Neurotoxicity Single Exposure_authority,Systemic Toxicity Repeat Exposure_score,Systemic Toxicity Repeat Exposure_authority,Systemic Toxicity Single Exposure_score,Systemic Toxicity Single Exposure_authority,Skin Sensitization_score,Skin Sensitization_authority,Skin Irritation_score,Skin Irritation_authority,Eye Irritation_score,Eye Irritation_authority,Acute Aquatic Toxicity_score,Acute Aquatic Toxicity_authority,Chronic Aquatic Toxicity_score,Chronic Aquatic Toxicity_authority,Persistence_score,Persistence_authority,Bioaccumulation_score,Bioaccumulation_authority,Exposure_score,Exposure_authority,SSM chemical
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID70841780,171.125928791,CCOC(=O)C1CCC(C)(C)N1,DTXSID00745227,"Ethyl 5,5-dimethylprolinate",1333222-32-4,RRKDHIUQWPMHDL-UHFFFAOYSA-N,"Ethyl 5,5-dimethylprolinate",C9H17NO2,171.125928791,2.7e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID00745227#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID801317212,171.125928791,CC(=O)CC(C)=NCCCCO,DTXSID10765532,4-[(4-Hydroxybutyl)amino]pent-3-en-2-one,113946-52-4,PORKUHMQEWQOGZ-UHFFFAOYSA-N,4-[(4-Hydroxybutyl)amino]pent-3-en-2-one,C9H17NO2,171.125928791,2.09e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID10765532#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID20737664,171.125928791,CCN(C=CC(=O)OC)C(C)C,DTXSID30786921,Methyl 3-[ethyl(propan-2-yl)amino]prop-2-enoate,404581-23-3,FKHRJBDYEPKVDT-UHFFFAOYSA-N,Methyl 3-[ethyl(propan-2-yl)amino]prop-2-enoate,C9H17NO2,171.125928791,4.299999999999999e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID30786921#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID80916312,171.125928791,CCC(CC(C)=O)C(=O)N(C)C,DTXSID30796666,"2-Ethyl-N,N-dimethyl-4-oxopentanamide",62359-07-3,NRCFNBONAYMVPF-UHFFFAOYSA-N,"2-Ethyl-N,N-dimethyl-4-oxopentanamide",C9H17NO2,171.125928791,3.45e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID30796666#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID30728301,171.125928791,CCCN(C(=O)CC)C(=O)CC,DTXSID50777558,N-Propanoyl-N-propylpropanamide,10601-71-5,VVBABNGTISDSMC-UHFFFAOYSA-N,N-Propanoyl-N-propylpropanamide,C9H17NO2,171.125928791,3.31e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID50777558#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID50917497,171.125928791,CCCC(=O)OC1CCN(C)C1,DTXSID60799044,1-Methylpyrrolidin-3-yl butanoate--hydrogen chloride (1/1),652169-98-7,BGYXAYDUNAKLNL-UHFFFAOYSA-N,1-Methylpyrrolidin-3-yl butanoate--hydrogen chloride (1/1),C9H18ClNO2,207.1026065,5.22e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID60799044#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID50845706,171.125928791,COC(=O)C1(C)CCCCN1C,DTXSID70753455,"Methyl 1,2-dimethylpiperidine-2-carboxylate",89391-23-1,OMKRLAXSCIVJLF-UHFFFAOYSA-N,"Methyl 1,2-dimethylpiperidine-2-carboxylate",C9H17NO2,171.125928791,1.59e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID70753455#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID50716422,171.125928791,CCCCCN(C)C=CC(O)=O,DTXSID70765679,3-[Methyl(pentyl)amino]prop-2-enoic acid,114084-51-4,QAAZBHHRUMUCOL-UHFFFAOYSA-N,3-[Methyl(pentyl)amino]prop-2-enoic acid,C9H17NO2,171.125928791,1.1e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID70765679#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID30856471,171.125928791,COC(=O)CC1CCCNC1C,DTXSID70775379,Methyl (2-methylpiperidin-3-yl)acetate--hydrogen chloride (1/1),183786-07-4,ZEYLFMVTMQTKCR-UHFFFAOYSA-N,Methyl (2-methylpiperidin-3-yl)acetate--hydrogen chloride (1/1),C9H18ClNO2,207.1026065,1.88e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID70775379#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID60845297,171.125928791,CCC1CCCC11ON1CCO,DTXSID90752647,2-(4-Ethyl-1-oxa-2-azaspiro[2.4]heptan-2-yl)ethan-1-ol,89241-20-3,XMMFANVSKZWBSJ-UHFFFAOYSA-N,2-(4-Ethyl-1-oxa-2-azaspiro[2.4]heptan-2-yl)ethan-1-ol,C9H17NO2,171.125928791,7.410000000000001e-07,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID90752647#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID50845286,171.125928791,CCC1CCCN(CCO)C1=O,DTXSID80752636,3-Ethyl-1-(2-hydroxyethyl)piperidin-2-one,89240-97-1,FMDUAVPOPCZVTF-UHFFFAOYSA-N,3-Ethyl-1-(2-hydroxyethyl)piperidin-2-one,C9H17NO2,171.125928791,,,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,I,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID50917356,171.125928791,CC(C)CC1CC(O)CC(=O)N1,DTXSID40798813,"(4R,6S)-4-Hydroxy-6-(2-methylpropyl)piperidin-2-one",653589-28-7,YNECBNGEDLTMJO-JGVFFNPUSA-N,"(4R,6S)-4-Hydroxy-6-(2-methylpropyl)piperidin-2-one",C9H17NO2,171.125928791,,,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,I,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID30776569,171.125928791,CCN(CC)C(=CC)C(=O)OC,DTXSID10825827,Methyl 2-(diethylamino)but-2-enoate,70096-90-1,AHXJGUAQXUQVJY-UHFFFAOYSA-N,Methyl 2-(diethylamino)but-2-enoate,C9H17NO2,171.125928791,4.59e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID10825827#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID80803374,171.125928791,CCCCCCCC(=O)C=NO,DTXSID10852633,1-(Hydroxyimino)nonan-2-one,58040-72-5,SUJVNWWFUSBTHC-UHFFFAOYSA-N,1-(Hydroxyimino)nonan-2-one,C9H17NO2,171.125928791,9.44e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID10852633#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID001151109,171.125928791,CCCN=C(C)CC(=O)OCC,DTXSID40851275,Ethyl 3-(propylamino)but-2-enoate,5091-92-9,PAZDNVYVODMRHV-UHFFFAOYSA-N,Ethyl 3-(propylamino)but-2-enoate,C9H17NO2,171.125928791,2.51e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID40851275#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID40757925,171.125928791,OCCCCCCOCCC#N,DTXSID50807182,3-[(6-Hydroxyhexyl)oxy]propanenitrile,62585-42-6,SREWMILFFQFYOB-UHFFFAOYSA-N,3-[(6-Hydroxyhexyl)oxy]propanenitrile,C9H17NO2,171.125928791,1.61e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID50807182#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,L,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID30764305,171.125928791,CC(C)(CCC[N+]([O-])=O)CC=C,DTXSID70813563,"4,4-Dimethyl-7-nitrohept-1-ene",61846-98-8,VKULKGFJCZHQIX-UHFFFAOYSA-N,"4,4-Dimethyl-7-nitrohept-1-ene",C9H17NO2,171.125928791,7.98e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID70813563#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID40507467,171.125928791,CC(=O)CCCN1CCOCC1,DTXSID80821230,5-(Morpholin-4-yl)pentan-2-one--hydrogen chloride (1/1),61025-49-8,CRWIVOGBLPXRSN-UHFFFAOYSA-N,5-(Morpholin-4-yl)pentan-2-one--hydrogen chloride (1/1),C9H18ClNO2,207.1026065,3.22e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID80821230#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID10904262,171.125928791,CC1CC(C)(C)CCC1[N+]([O-])=O,DTXSID80848164,"(3R,4R)-1,1,3-Trimethyl-4-nitrocyclohexane",90268-10-3,MDAMBSOOWSPXHV-HTQZYQBOSA-N,"(3R,4R)-1,1,3-Trimethyl-4-nitrocyclohexane",C9H17NO2,171.125928791,4.74e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID80848164#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID10922441,171.125928791,COC1CC(=O)NC1CC(C)C,DTXSID90808658,"(4R,5R)-4-Methoxy-5-(2-methylpropyl)pyrrolidin-2-one",62430-06-2,JFKRJPJJJWKLIZ-HTQZYQBOSA-N,"(4R,5R)-4-Methoxy-5-(2-methylpropyl)pyrrolidin-2-one",C9H17NO2,171.125928791,7.43e-07,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID90808658#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID10926909,171.125928791,CN(C)C(=O)C1CCCC(O)C1,DTXSID00817135,"(1S,3S)-3-Hydroxy-N,N-dimethylcyclohexane-1-carboxamide",61471-25-8,CTXIQWVXIYTPIQ-YUMQZZPRSA-N,"(1S,3S)-3-Hydroxy-N,N-dimethylcyclohexane-1-carboxamide",C9H17NO2,171.125928791,,,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,I,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID10926909,171.125928791,CN(C)C(=O)C1CCCC(O)C1,DTXSID20817137,"(1S,3R)-3-Hydroxy-N,N-dimethylcyclohexane-1-carboxamide",61471-22-5,CTXIQWVXIYTPIQ-JGVFFNPUSA-N,"(1S,3R)-3-Hydroxy-N,N-dimethylcyclohexane-1-carboxamide",C9H17NO2,171.125928791,,,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,I,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID40507467,171.125928791,CC(=O)CCCN1CCOCC1,DTXSID40821231,"5-(Morpholin-4-yl)pentan-2-one--2,4,6-trinitrophenol (1/1)",61025-48-7,JXTFKDYKTYUXEK-UHFFFAOYSA-N,"5-(Morpholin-4-yl)pentan-2-one--2,4,6-trinitrophenol (1/1)",C15H20N4O9,400.12302824,,,,1,,,0.000485591,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID70936701,171.125928791,CCC1CCCN(C1)C(=O)CO,DTXSID90836052,1-(3-Ethylpiperidin-1-yl)-2-hydroxyethan-1-one,82923-70-4,KLMIZNVHEWMMBV-UHFFFAOYSA-N,1-(3-Ethylpiperidin-1-yl)-2-hydroxyethan-1-one,C9H17NO2,171.125928791,,,,1,,,0.000485591,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,I,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID50938127,171.125928791,CCCC(=O)NC1CCCC1O,DTXSID70838897,"N-[(1S,2S)-2-Hydroxycyclopentyl]butanamide--hydrogen chloride (1/1)",821800-97-9,SFGRIQWYWFHOOD-WSZWBAFRSA-N,"N-[(1S,2S)-2-Hydroxycyclopentyl]butanamide--hydrogen chloride (1/1)",C9H18ClNO2,207.1026065,,,,1,,,0.000485591,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,False
5120,gabapentin,DTXSID0020074,ESI-,-2.6693796789,0.1193072,14,24.56,0.1103,171.1254432,2.9193072,171.1254432,DTXCID40644144,171.125928791,CC(C)(C)OC(=O)C1CC(N)C1,DTXSID10856353,tert-Butyl 3-aminocyclobutane-1-carboxylate--hydrogen chloride (1/1),1192549-09-9,ZYVBBJZQKIWNNB-UHFFFAOYSA-N,tert-Butyl 3-aminocyclobutane-1-carboxylate--hydrogen chloride (1/1),C9H18ClNO2,207.1026065,1.2e-06,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=DTXSID10856353#exposure-predictions,,1,,,0.000485591,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,M,QSAR Model,False
5246,gemfibrozil,DTXSID0020652,ESI-,-1.6741493039,0.16717,12,21.05,0.0752,250.1564812,12.66717,250.1564812,DTXCID20652,250.156894568,CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1,DTXSID0020652,Gemfibrozil,25812-30-0,HEMJJKBWTPKOJG-UHFFFAOYSA-N,"5-(2,5-Dimethylphenoxy)-2,2-dimethylpentanoic acid",C15H22O3,250.156894568,1.46e-06,,,145,2.54,11/433,0.000413368,Monoisotopic Mass,M,Screening,ND,,ND,,VH,Authoritative,L,QSAR Model,ND,,H,Authoritative,H,QSAR Model,ND,,ND,,M,Screening,ND,,M,Screening,H,Screening,H,Screening,VH,Authoritative,VH,Authoritative,ND,,L,Screening,M,QSAR Model,True
5246,gemfibrozil,DTXSID0020652,ESI-,-1.6741493039,0.16717,12,21.05,0.0752,250.1564812,12.66717,250.1564812,DTXCID5020734,250.156894568,CCCCC(CC)COC(=O)C1=C(O)C=CC=C1,DTXSID7040734,2-Ethylhexyl salicylate,118-60-5,FMRHJJZUHUTGKE-UHFFFAOYNA-N,2-Ethylhexyl 2-hydroxybenzoate,C15H22O3,250.156894568,0.000137,,,121,7.45,43/577,0.000413368,Monoisotopic Mass,L,Screening,ND,,L,Screening,ND,,L,Screening,H,Screening,ND,,I,QSAR Model,ND,,ND,,L,Screening,ND,,ND,,H,Screening,ND,,H,Screening,VH,QSAR Model,ND,,L,Screening,H,QSAR Model,False
5246,gemfibrozil,DTXSID0020652,ESI-,-1.6741493039,0.16717,12,21.05,0.0752,250.1564812,12.66717,250.1564812,DTXCID802525,250.156894568,CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,DTXSID4022525,2-Ethylhexyl p-hydroxybenzoate,5153-25-3,VTIMKVIDORQQFA-UHFFFAOYNA-N,2-Ethylhexyl 4-hydroxybenzoate,C15H22O3,250.156894568,3.04e-05,,,65,37.25,165/443,0.000413368,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,Screening,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,H,Screening,VH,QSAR Model,ND,,L,Screening,H,QSAR Model,False
5246,gemfibrozil,DTXSID0020652,ESI-,-1.6741493039,0.16717,12,21.05,0.0752,250.1564812,12.66717,250.1564812,DTXCID0027933,250.156894568,CCCCCCCCOC(=O)C1=CC=C(O)C=C1,DTXSID0047957,Octylparaben,1219-38-1,RIKCMEDSBFQFAL-UHFFFAOYSA-N,Octyl 4-hydroxybenzoate,C15H22O3,250.156894568,2.69e-05,,,53,32.43,143/441,0.000413368,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,H,QSAR Model,ND,,ND,,VH,QSAR Model,ND,,ND,,I,QSAR Model,H,QSAR Model,False
5246,gemfibrozil,DTXSID0020652,ESI-,-1.6741493039,0.16717,12,21.05,0.0752,250.1564812,12.66717,250.1564812,DTXCID4022238,250.156894568,CCCCCCCCOC(=O)C1=C(O)C=CC=C1,DTXSID6042238,Octyl salicylate,6969-49-9,WCJLCOAEJIHPCW-UHFFFAOYSA-N,Octyl 2-hydroxybenzoate,C15H22O3,250.156894568,4.45e-07,,,53,,,0.000413368,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,H,QSAR Model,ND,,H,Screening,ND,,ND,,L,Screening,L,QSAR Model,False
5246,gemfibrozil,DTXSID0020652,ESI-,-1.6741493039,0.16717,12,21.05,0.0752,250.1564812,12.66717,250.1564812,DTXCID2034623,250.156894568,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C(O)=O,DTXSID3061683,"Benzoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-",1421-49-4,YEXOWHQZWLCHHD-UHFFFAOYSA-N,"3,5-Di-tert-butyl-4-hydroxybenzoic acid",C15H22O3,250.156894568,6.95e-07,,,46,,,0.000413368,Monoisotopic Mass,M,Screening,ND,,ND,,ND,,VH,Screening,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,H,QSAR Model,ND,,ND,,I,QSAR Model,VH,QSAR Model,ND,,I,QSAR Model,M,QSAR Model,False
5246,gemfibrozil,DTXSID0020652,ESI-,-1.6741493039,0.16717,12,21.05,0.0752,250.1564812,12.66717,250.1564812,DTXCID905807,250.156894568,CCCCCCCCOC1=CC=C(C=C1)C(O)=O,DTXSID1025807,4-Octyloxybenzoic acid,2493-84-7,IALWCYFULVHLEC-UHFFFAOYSA-N,4-(Octyloxy)benzoic acid,C15H22O3,250.156894568,1.22e-06,,,42,18.3,43/235,0.000413368,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,L,Screening,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
